Action,Step,Balance,Positive,Negative,Reward
1,50,32.77887733072174,59,79,-0.134796938479453
1,51,41.62387181485749,59,80,-0.08076851949331448
5,2,71.97378577592511,3,4,-0.13003262795177617
1,3,88.13155548521686,5,4,0.04600399929951893
1,4,100.40450312118269,5,5,0.059551163849322686
1,5,108.12373031452344,6,7,-0.17852979423130982
0,6,108.12373031452344,7,9,0.10928730192395586
2,7,109.04526226826931,7,9,-0.09508394447234864
4,8,86.28147141403232,11,13,-0.09429446210020176
2,9,81.02316594539457,13,13,-0.04000588574466807
0,10,81.02316594539457,14,15,-0.10678668804296132
5,11,40.08015243757431,24,15,0.053079057953543396
5,12,40.08015243757431,25,17,0.12811918576266101
3,13,33.354627564847654,28,18,0.16954904710877827
0,14,33.354627564847654,29,20,0.14038234412137063
0,15,33.354627564847654,30,22,0.06751890162914875
2,16,30.523788278092663,31,22,-0.007615590356714552
2,17,30.295299288169016,34,23,0.01744570320441452
1,18,40.764133307871504,34,25,0.02367261184517433
5,19,40.764133307871504,35,27,-0.006083835034746243
5,20,40.764133307871504,36,29,0.12847222196650332
0,21,40.764133307871504,37,31,0.13110390508754544
4,22,25.772596755249413,39,33,-0.02934026139846363
5,23,25.772596755249413,40,35,0.02164516446469056
3,24,25.772596755249413,41,37,-0.029716080707339
0,25,25.772596755249413,42,39,0.07065872375222937
5,26,25.772596755249413,43,41,0.026593456503494983
2,27,23.37856478639515,44,41,0.028047559217218465
2,28,18.561959382514175,47,42,-0.016556643989728337
0,29,18.561959382514175,48,44,0.08228866593325335
2,30,18.561959382514175,49,46,-0.010709881824271739
3,31,18.561959382514175,50,48,-0.03429147014684286
1,32,29.99005052845826,50,48,0.04856201125834658
5,33,29.99005052845826,51,50,0.06390314207451264
1,34,39.37868496330036,51,51,-0.06846182796936845
0,35,39.37868496330036,52,53,-0.03769612638178543
0,36,39.37868496330036,53,55,-0.05774447919940029
5,37,39.37868496330036,54,57,-0.010479949551268408
3,38,26.344112088289194,56,58,0.01980231319180925
5,39,26.344112088289194,57,60,0.011210749534557918
2,40,18.27110347414115,59,60,0.0575939308371729
4,41,18.27110347414115,60,62,0.02742358552325641
5,42,18.27110347414115,61,64,-0.0039779005567844306
1,43,26.610893394082222,62,65,0.0011812572530186527
2,44,18.79126528489944,63,66,-0.005567832452973431
5,45,18.79126528489944,64,68,-0.032599078802348413
3,46,18.79126528489944,65,70,0.042566163401305146
5,47,18.79126528489944,66,72,-0.13383139502046298
2,48,18.79126528489944,67,74,-0.01887377666446932
3,49,18.79126528489944,68,76,-0.029895691338749142
0,50,18.79126528489944,69,78,-0.14646897687397875
2,51,18.79126528489944,70,80,-0.02766307080901681
3,2,75.46581993026135,2,1,0.38783357096251225
4,3,57.161076414332584,5,2,0.02080264518333319
2,4,50.64538592814267,6,3,0.16622844627902744
5,5,17.695985866339342,10,7,0.02066745151235505
2,6,17.695985866339342,11,9,0.007768945577902864
0,7,17.695985866339342,12,11,0.23044663388094944
3,8,17.695985866339342,13,13,-0.008878621700726452
3,9,17.695985866339342,14,15,-0.010966625711857303
3,10,17.695985866339342,15,17,0.02607443181924618
4,11,17.695985866339342,16,19,-0.051373151416051144
0,12,17.695985866339342,17,21,-0.15951691570915644
0,13,17.695985866339342,18,23,-0.0775055742561121
4,14,17.695985866339342,19,25,-0.06464993978231176
2,15,17.695985866339342,20,27,-0.15607547360223006
5,16,17.695985866339342,21,29,-0.1377780963306729
3,17,17.695985866339342,22,31,-0.043581717244507545
5,18,17.695985866339342,23,33,0.022693018757518835
0,19,17.695985866339342,24,35,-0.027979291599361134
4,20,17.695985866339342,25,37,-0.2292297278389402
1,21,25.237726890683966,25,37,-0.06409847453094314
1,22,31.021484903502685,25,37,0.014761153806755689
2,23,19.898110490546983,26,38,-0.12787741224285365
5,24,19.898110490546983,27,40,-0.10678855069583881
2,25,19.898110490546983,28,42,0.010453750018081798
5,26,19.898110490546983,29,44,-0.1218024847264923
5,27,19.898110490546983,30,46,-0.152913077246832
2,28,19.898110490546983,31,48,-0.19502933525381777
2,29,19.898110490546983,32,50,-0.11706310064269004
5,30,19.898110490546983,33,52,-0.05073425380799834
5,31,19.898110490546983,34,54,-0.17971379635106882
0,32,19.898110490546983,35,56,-0.10601486688379164
3,33,19.898110490546983,36,58,-0.15284625591638362
0,34,19.898110490546983,37,60,-0.11714266505947896
4,35,19.898110490546983,38,62,-0.03687069308002289
2,36,19.898110490546983,39,64,-0.1316632011189499
2,37,19.898110490546983,40,66,-0.11712217224995991
3,38,19.898110490546983,41,68,-0.15566760213925668
4,39,19.898110490546983,42,70,-0.12564057510201804
1,40,27.38694645253587,42,71,-0.1059053858460054
5,41,27.38694645253587,43,73,-0.12206565668534308
2,42,21.241234829148016,44,75,-0.139980779087789
5,43,21.241234829148016,45,77,-0.11353294959943694
0,44,21.241234829148016,46,79,-0.1650575529089381
1,45,28.109962827150287,46,79,-0.16857515592417494
1,46,30.878136582020876,47,79,-0.18753181043734501
2,47,22.24890338461881,48,84,-0.16159078017251643
5,48,22.24890338461881,49,86,-0.08353819619361103
2,49,15.032624588857125,50,88,-0.2412528932691133
4,50,15.032624588857125,51,90,-0.11697574052295406
5,51,15.032624588857125,52,92,-0.1501853319492028
1,2,100.12223871586873,1,1,-0.1943667007019464
4,3,65.64006857624102,4,4,0.11355961321950148
5,4,34.77550439835223,5,9,-0.28664034460021315
4,5,34.77550439835223,6,11,-0.10162742562666233
3,6,13.797969034139111,8,12,-0.26936082900460356
5,7,13.797969034139111,9,14,-0.07600633190190598
3,8,13.797969034139111,10,16,-0.1610406594906148
4,9,13.797969034139111,11,18,-0.07852972321627039
4,10,13.797969034139111,12,20,-0.1461437128761317
0,11,13.797969034139111,13,22,-0.1216273435881488
0,12,13.797969034139111,14,24,-0.20354704523626072
0,13,13.797969034139111,15,26,-0.2414677856203592
1,14,20.13616573807863,16,26,-0.12804188385560278
1,15,25.84504157327442,16,26,-0.12528998340717412
3,16,25.84504157327442,17,28,-0.015169994902756223
0,17,25.84504157327442,18,30,-0.06529118614042057
0,18,25.84504157327442,19,32,0.04380131197661108
2,19,18.417794693611192,22,33,-0.161681268964049
3,20,18.417794693611192,23,35,-0.12691527452248025
5,21,18.417794693611192,24,37,-0.09989931803042928
3,22,18.417794693611192,25,39,-0.15537938755668318
5,23,18.417794693611192,26,41,-0.11726345169118324
1,24,26.72689978404515,26,42,-0.10076440803408276
5,25,26.72689978404515,27,44,-0.1626634084347977
0,26,26.72689978404515,28,46,-0.1416671675908049
3,27,26.72689978404515,29,48,-0.21046302681401202
0,28,26.72689978404515,30,50,-0.07370373131450719
3,29,26.72689978404515,31,52,-0.14358026636790744
4,30,26.72689978404515,32,54,-0.17300049528020267
5,31,26.72689978404515,33,56,-0.1559492485082974
0,32,26.72689978404515,34,58,-0.18742494090087286
4,33,26.72689978404515,35,60,-0.154949378213447
0,34,26.72689978404515,36,62,-0.11617413338218396
4,35,26.72689978404515,37,64,-0.18551676170309944
5,36,26.72689978404515,38,66,-0.1269870262703212
1,37,33.76029293563812,38,66,-0.1905492820553636
2,38,23.789913574500417,40,69,-0.10426451928571157
5,39,23.789913574500417,41,71,-0.07752640194933913
5,40,23.789913574500417,42,73,-0.1254111440664707
4,41,23.789913574500417,43,75,-0.07804198962982456
5,42,23.789913574500417,44,77,-0.0867682592460659
0,43,23.789913574500417,45,79,-0.13336233904091904
0,44,23.789913574500417,46,81,-0.1159000155016151
5,45,23.789913574500417,47,83,-0.16217126796832154
2,46,15.999306455111135,48,84,-0.08394289561417267
3,47,15.999306455111135,49,86,-0.14443635134797134
3,48,15.999306455111135,50,88,-0.19428679886285516
4,49,15.999306455111135,51,90,-0.08605635383329363
4,50,15.999306455111135,52,92,-0.16084945554720664
4,51,15.999306455111135,53,94,-0.18001560814357315
1,2,106.17586933349786,1,1,-0.0574095297942101
0,3,106.17586933349786,2,3,-0.35411749234735673
5,4,68.0639352750357,7,8,-0.07480941932846391
1,5,75.13367026351409,7,9,-0.2229768037403197
4,6,56.79198723234636,8,11,-0.2619743545920203
4,7,27.927612898117314,12,15,-0.19241302060779403
3,8,27.927612898117314,13,17,-0.10434442198593574
4,9,27.927612898117314,14,19,-0.07197842338536853
3,10,27.927612898117314,15,21,-0.12923179452808048
4,11,27.927612898117314,16,23,-0.2145730672503255
1,12,35.60835136335331,18,23,-0.09712161921552737
4,13,14.591800536694953,22,24,-0.01819300778173405
4,14,14.591800536694953,23,26,-0.033797027793515344
0,15,14.591800536694953,24,28,-0.010360060641522673
5,16,14.591800536694953,25,30,0.039659388064469114
5,17,14.591800536694953,26,32,-0.13446769701208972
5,18,14.591800536694953,27,34,-0.07511416229812645
2,19,14.591800536694953,28,36,-0.02874205867118368
2,20,14.591800536694953,29,38,-0.18702343318606207
2,21,14.591800536694953,30,40,-0.021882245381181387
1,22,20.899934651230012,30,40,-0.05881743315140647
0,23,20.899934651230012,31,42,-0.11341473913091582
4,24,20.899934651230012,32,44,-0.11764595540354611
2,25,13.37685453065019,34,44,-0.047000016827311086
2,26,13.37685453065019,35,46,-0.13962249476754707
5,27,13.37685453065019,36,48,-0.04551263709905029
0,28,13.37685453065019,37,50,-0.0472993926736478
4,29,13.37685453065019,38,52,-0.11969944394759058
0,30,13.37685453065019,39,54,-0.1278205459200994
1,31,21.055468180267347,39,54,-0.07587939316414843
3,32,21.055468180267347,40,56,-0.07955090480994492
5,33,21.055468180267347,41,58,-0.09277614618150531
1,34,26.693102498692795,41,58,-0.1128922479916265
0,35,26.693102498692795,42,60,-0.062340666941209766
0,36,26.693102498692795,43,62,-0.0925277073273546
1,37,33.93312079834411,43,63,-0.059629618208095814
5,38,33.93312079834411,44,65,-0.1299785487140186
2,39,24.218331651701185,44,66,-0.13791598130039207
3,40,24.218331651701185,45,68,-0.05629480966743955
3,41,24.218331651701185,46,70,-0.18973579941625696
1,42,30.85854964294419,47,70,-0.2023227039234875
1,43,38.21446038885152,47,71,-0.10199833571214162
2,44,29.456408396191,47,72,-0.11789636102046941
0,45,29.456408396191,48,74,-0.1685157221650368
3,46,15.209430792009085,51,77,-0.138711076352669
1,47,20.191408717354413,51,78,-0.11485629333330838
0,48,20.191408717354413,52,80,-0.12342266789811773
1,49,27.26139339465734,53,80,-0.10171688926448391
4,50,27.26139339465734,54,82,-0.13557885630616018
3,51,27.26139339465734,55,84,-0.002397901795607893
1,2,108.55894664582492,2,1,0.1368469874293452
4,3,79.95079820922062,3,4,0.007899429230836197
2,4,78.27773407299085,6,4,0.13307195143888195
5,5,42.99303245279248,9,9,0.05510960640284901
0,6,42.99303245279248,10,11,0.07913993397502028
5,7,42.99303245279248,11,13,-0.1338582383233824
3,8,24.5279399075297,12,13,0.017090757136351442
0,9,24.5279399075297,13,15,0.02614858782794971
2,10,14.525538667344872,15,17,-0.0425695036961361
1,11,22.84451356898049,15,17,0.00692572236644895
0,12,22.84451356898049,16,19,-0.02714514927697137
0,13,22.84451356898049,17,21,0.04139768487653228
1,14,32.498407055052795,17,21,-0.02765433490553937
5,15,32.498407055052795,18,23,-0.11848648239736598
2,16,25.66798295902558,19,28,-0.11961624467920245
3,17,25.66798295902558,20,30,0.002446487219711413
4,18,25.66798295902558,21,32,-0.070997848179787
5,19,25.66798295902558,22,34,-0.21153057217180665
4,20,25.66798295902558,23,36,-0.2557544553585931
1,21,33.45729914440052,24,37,-0.17218993053854253
1,22,39.75969753193066,25,37,-0.03178403884605441
4,23,17.06457379646272,29,37,0.014094885510943844
2,24,17.06457379646272,30,39,-0.050531035694953486
3,25,17.06457379646272,31,41,0.04942258491816487
3,26,17.06457379646272,32,43,-0.09343057022324902
4,27,17.06457379646272,33,45,0.005643648194330719
0,28,17.06457379646272,34,47,-0.05224375041136581
4,29,17.06457379646272,35,49,-0.07991998305128445
4,30,17.06457379646272,36,51,-0.038231959120799075
2,31,17.06457379646272,37,53,-0.07509802050553538
4,32,17.06457379646272,38,55,-0.11169005016508143
3,33,17.06457379646272,39,57,-0.09274381719113428
5,34,17.06457379646272,40,59,-0.13969568280026062
3,35,17.06457379646272,41,61,-0.12254498028645172
5,36,17.06457379646272,42,63,-0.048646901887684224
0,37,17.06457379646272,43,65,-0.06490382707795112
3,38,17.06457379646272,44,67,-0.15944078783791116
2,39,17.06457379646272,45,69,-0.07991277348672671
1,40,21.519404642151095,45,69,-0.10944977045248583
1,41,31.13188051039654,45,69,-0.13835830657968262
5,42,31.13188051039654,46,71,-0.17496367347382258
5,43,31.13188051039654,47,73,-0.07669430604028604
1,44,37.48782074649672,48,73,-0.07126749265397964
4,45,16.8097783729052,49,77,-0.1044464115173439
5,46,16.8097783729052,50,79,-0.08367749837224225
4,47,16.8097783729052,51,81,-0.0832155058636892
3,48,16.8097783729052,52,83,-0.13835890614475654
2,49,16.8097783729052,53,85,-0.09893880132451949
2,50,16.8097783729052,54,87,-0.10340135661776079
1,51,23.33255806102617,54,88,-0.13682037740587977
4,2,85.13182675363808,5,2,0.17513755294482702
5,3,54.74109673646622,10,5,0.14467846961121544
0,4,54.74109673646622,11,7,0.330854555129809
4,5,35.86949622051576,12,10,0.0842162424216667
0,6,35.86949622051576,13,12,0.20977435425202484
1,7,49.08188953778284,13,13,0.011341733584111724
1,8,54.33534887565962,14,14,0.037145862847333344
4,9,34.54176947409097,17,14,-0.00774263819794635
3,10,23.207545587050618,20,16,-0.04326853107676548
4,11,23.207545587050618,21,18,0.09781304507599842
0,12,23.207545587050618,22,20,0.12490164710131291
0,13,23.207545587050618,23,22,-0.1530319943810477
0,14,23.207545587050618,24,24,-0.0018889101708453593
2,15,19.933802719328156,25,27,0.038736493334187494
5,16,19.933802719328156,26,29,0.005261220699907643
1,17,29.305634257550587,26,29,0.03700412031716893
1,18,34.75779834950268,27,29,0.008457748071137527
0,19,34.75779834950268,28,31,0.0514253646533932
2,20,28.60889078267148,29,33,-0.1284348029778868
4,21,28.60889078267148,30,35,-0.08968746412978945
2,22,23.5234023269425,31,36,0.011049393447303046
3,23,23.5234023269425,32,38,-0.016352593431824214
1,24,33.20191625031224,32,38,-0.048204681825316065
3,25,19.19018770219209,36,40,-0.066077538853066
1,26,27.00362555412842,38,40,0.011621831639550217
1,27,37.34024008472959,38,41,0.03821090090831247
5,28,37.34024008472959,39,43,-0.15547048490518756
5,29,37.34024008472959,40,45,0.013532097628890183
4,30,17.677753525473022,47,49,-0.03006574687070135
5,31,17.677753525473022,48,51,-0.048920022180241995
0,32,17.677753525473022,49,53,-0.06023516543699309
1,33,28.966867174052975,49,53,0.0614831095431313
3,34,14.919808373947964,50,54,-0.07825888917360407
4,35,14.919808373947964,51,56,-0.08899932271233002
2,36,14.919808373947964,52,58,-0.04821108060605622
4,37,14.919808373947964,53,60,-0.03995042322375403
5,38,14.919808373947964,54,62,-0.0009679528990160224
3,39,14.919808373947964,55,64,-0.0023258052101685633
0,40,14.919808373947964,56,66,0.006387753386156825
2,41,14.919808373947964,57,68,-0.03912042136010618
2,42,14.919808373947964,58,70,-0.09191304565195146
3,43,14.919808373947964,59,72,-0.04928600832671998
4,44,14.919808373947964,60,74,-0.05550502540668528
0,45,14.919808373947964,61,76,-0.10252065421790141
4,46,14.919808373947964,62,78,-0.06184389700840953
3,47,14.919808373947964,63,80,-0.10261121025252479
5,48,14.919808373947964,64,82,-0.03066091970090401
1,49,26.05059112719521,64,82,-0.04941769133710766
0,50,26.05059112719521,65,84,-0.052597315100295305
5,51,26.05059112719521,66,86,-0.03582550801547374
3,2,99.97289955509444,2,2,0.09813350130078502
5,3,60.9014811484499,6,7,0.04248604315519766
3,4,43.687927525644696,6,7,0.0009668528807472709
5,5,43.687927525644696,7,9,-0.02076302386052975
4,6,23.134692110978854,9,9,0.034950495423273775
3,7,23.134692110978854,10,11,-0.1415399663715341
3,8,23.134692110978854,11,13,-0.1031550424847969
3,9,23.134692110978854,12,15,-0.03575265290367907
3,10,23.134692110978854,13,17,-0.018951616993353126
5,11,23.134692110978854,14,19,-0.14615977253440599
3,12,23.134692110978854,15,21,-0.04071384407153039
4,13,23.134692110978854,16,23,-0.11056897158040224
0,14,23.134692110978854,17,25,-0.17169671230790434
5,15,23.134692110978854,18,27,-0.01693375497375066
5,16,23.134692110978854,19,29,-0.1664323400693245
4,17,23.134692110978854,20,31,-0.22454077125226968
0,18,23.134692110978854,21,33,-0.13903259950577695
2,19,17.10528457819342,24,34,-0.07155043753934542
2,20,17.10528457819342,25,36,-0.1712527907528884
5,21,17.10528457819342,26,38,-0.1366692702275587
3,22,17.10528457819342,27,40,-0.08572549758768733
1,23,28.892286508510686,27,40,-0.040527703468413334
4,24,28.892286508510686,28,42,-0.035655493563384266
3,25,9.795824952437798,31,42,-0.08004284987276672
2,26,9.795824952437798,32,44,-0.008403456238137652
5,27,9.795824952437798,33,46,0.08586687003658611
4,28,9.795824952437798,34,48,-0.16574878650241875
1,29,15.259089726105634,34,48,-0.024520845609033226
5,30,15.259089726105634,35,50,-0.1770847894146812
4,31,15.259089726105634,36,52,0.03820050615901793
1,32,22.357378935500734,37,52,-0.15944330729613804
1,33,28.658043281095438,38,52,-0.08399166511519979
0,34,28.658043281095438,39,54,-0.08436636943403747
1,35,35.81820430974457,39,54,-0.05397575720326275
5,36,35.81820430974457,40,56,-0.09413693568061388
1,37,40.7038013794473,40,57,-0.11432312866226707
1,38,47.64315922850198,40,57,-0.10085561014334415
5,39,47.64315922850198,41,59,-0.1418776759319617
3,40,33.00883521303236,43,59,0.025409546482970224
2,41,26.08083978227669,44,63,-0.17635356281781017
4,42,26.08083978227669,45,65,-0.050892922646415206
0,43,26.08083978227669,46,67,-0.12000105268510414
5,44,26.08083978227669,47,69,-0.14701004364990294
4,45,26.08083978227669,48,71,-0.16403872440200945
4,46,26.08083978227669,49,73,-0.03980576640637967
2,47,17.692282457053317,52,73,-0.04171911639760473
4,48,17.692282457053317,53,75,-0.07106160679627277
5,49,17.692282457053317,54,77,-0.0704542299313366
3,50,17.692282457053317,55,79,-0.12437868392692808
4,51,17.692282457053317,56,81,-0.10126607012410377
2,2,104.87340999588375,3,2,0.0339304089471727
3,3,87.28500843894118,5,3,0.033876278770546664
4,4,67.57034180656595,12,7,0.3479319383037218
5,5,36.125926188131345,17,7,0.25767414239423325
3,6,31.379708517056926,17,7,0.23643749446123608
3,7,26.706306135654938,20,7,0.30575028807166704
4,8,26.706306135654938,21,9,0.2644567878750409
